"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.009","11,092","1","1",".TAU_application"
"100.0","0.265","11,092","1","70.75","MG_MPI"
"96.4","10,688","10,688","1","0","MPI_Finalize()"
"3.4","381","381","1","0","MPI_Init()"
"0.1","0.112","14","11","286","MG3P"
"0.1","0.432","9","191","3438","COMM3"
"0.1","4","8","68","68","RESID"
"0.0","2","5","66","66","PSINV"
"0.0","3","4","1146","1146","READY"
"0.0","0.888","3","1146","1146","GIVE3"
"0.0","0.756","3","55","55","RPRJ3"
"0.0","2","2","1146","0","MPI_Send()"
"0.0","0.718","2","2","4649","ZRAN3"
"0.0","0.869","1","1146","1146","TAKE3"
"0.0","0.928","0.928","59","0","ZERO3"
"0.0","0.829","0.838","55","55","INTERP"
"0.0","0.688","0.688","1146","0","MPI_Wait()"
"0.0","0.587","0.587","7","0","MPI_Bcast()"
"0.0","0.44","0.44","2048","0","VRANLC"
"0.0","0.365","0.365","1146","0","MPI_Irecv()"
"0.0","0.343","0.343","88","0","MPI_Allreduce()"
"0.0","0.281","0.337","4","8","NORM2U3"
"0.0","0.267","0.267","2184","0","RANDLC"
"0.0","0.165","0.165","6","0","MPI_Barrier()"
"0.0","0.119","0.119","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0553","0.0553","393","0","BUBBLE"
"0.0","0.0462","0.0462","0.25","0","PRINT_RESULTS"
"0.0","0.0415","0.0415","1","0","MPI_Reduce()"
"0.0","0.0302","0.0302","1","0","ALLOC_SPACE"
"0.0","0.0297","0.03","1","2","GET_ACTIVE_NPROCS"
"0.0","0.01","0.0195","6","70","POWER"
"0.0","0.013","0.013","2","0","TIMER_START"
"0.0","0.0112","0.0112","2","0","SETUP"
"0.0","0.009","0.009","55","0","COMM3_EX"
"0.0","0.003","0.003","17","0","TIMER_CLEAR"
"0.0","0.003","0.003","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1.25","0","TIMER_READ"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0","0","1","0","MPI_Comm_size()"
