"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00385","6,348","1","1",".TAU_application"
"100.0","213","6,348","1","716.037","int_main(int_char_**)"
"80.9","5,136","5,136","1","0","MPI_Finalize()"
"12.3","779","779","1","0","MPI_Init()"
"1.5","55","94","64","262144","void_CalcKinematicsForElems(Domain"
"1.1","69","69","63","0","MPI_Allreduce()"
"0.6","39","39","266240","0","Real_t_CalcElemVolume(const"
"0.6","2","37","193","1777.26","void_CommSend(Domain"
"0.5","31","31","193","0","MPI_Waitall()"
"0.2","10","10","1391.26","0","MPI_Wait()"
"0.2","0.863","9","65","825.741","void_CommSBN(Domain"
"0.1","1","3","64","438.519","void_CommSyncPosVel(Domain"
"0.0","3","3","1391.26","0","MPI_Isend()"
"0.0","1","2","1","4102","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.0","0.847","0.902","64","320","void_CommMonoQ(Domain"
"0.0","0.311","0.85","193","1584.26","void_CommRecv(Domain"
"0.0","0.503","0.503","1391.26","0","MPI_Irecv()"
"0.0","0.258","0.258","1","0","MPI_Barrier()"
"0.0","0.201","0.201","1","0","MPI_Reduce()"
"0.0","0.137","0.137","581","0","MPI_Comm_rank()"
"0.0","0.0864","0.0864","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.0527","0.053","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.0323","0.0323","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.0254","0.0254","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.0135","0.0135","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00604","0.00604","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.00374","0.00374","0.037037","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.00163","0.00363","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.002","0.002","2","0","StrToInt"
"0.0","0.00148","0.00148","1","0","void_Domain::~Domain()"
"0.0","0.000926","0.000926","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.000667","0.000667","1","0","MPI_Comm_size()"
