"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00737","1,242","1","1",".TAU_application"
"100.0","0.271","1,242","1","150.375","MG_MPI"
"68.6","851","851","1","0","MPI_Finalize()"
"24.8","308","308","1","0","MPI_Init()"
"5.0","0.504","62","51","1326","MG3P"
"4.0","2","49","871","15678","COMM3"
"2.9","13","36","308","308","RESID"
"2.1","4","25","5226","5226","TAKE3"
"1.9","7","23","306","306","PSINV"
"1.7","21","21","5226","0","MPI_Wait()"
"1.0","2","12","255","255","RPRJ3"
"1.0","4","11","5226","5226","GIVE3"
"0.7","6","8","5226","5226","READY"
"0.6","7","7","5226","0","MPI_Send()"
"0.3","0.928","3","2","4629.25","ZRAN3"
"0.2","2","2","255","255","INTERP"
"0.2","2","2","5226","0","MPI_Irecv()"
"0.1","1","1","6","0","MPI_Barrier()"
"0.1","0.978","0.978","259","0","ZERO3"
"0.1","0.856","0.856","7","0","MPI_Bcast()"
"0.0","0.594","0.594","88","0","MPI_Allreduce()"
"0.0","0.473","0.473","2048","0","VRANLC"
"0.0","0.376","0.376","2186.5","0","RANDLC"
"0.0","0.224","0.371","4","8","NORM2U3"
"0.0","0.0729","0.0729","373.25","0","BUBBLE"
"0.0","0.0664","0.0664","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0544","0.0544","255","0","COMM3_EX"
"0.0","0.0297","0.0307","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0284","0.0284","1","0","ALLOC_SPACE"
"0.0","0.0152","0.0262","6","72.5","POWER"
"0.0","0.0182","0.0182","0.125","0","PRINT_RESULTS"
"0.0","0.0138","0.0138","1","0","MPI_Reduce()"
"0.0","0.009","0.009","2","0","TIMER_START"
"0.0","0.00637","0.00637","2","0","SETUP"
"0.0","0.00313","0.00313","17","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0","0","1.125","0","TIMER_READ"
