"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0085","44,796","1","1",".TAU_application"
"100.0","0.551","44,796","1","120.75","MG_MPI"
"56.2","2","25,178","36","1476","MG3P"
"38.6","14,298","17,299","326","326","RESID"
"23.7","10,615","10,615","1","0","MPI_Finalize()"
"19.0","6,247","8,506","324","324","PSINV"
"15.3","5","6,850","940","16920","COMM3"
"9.6","4,308","4,319","5640","5640","READY"
"9.1","2,510","4,069","288","288","RPRJ3"
"6.1","2,725","2,725","288","288","INTERP"
"4.4","480","1,992","5640","5640","GIVE3"
"3.4","1,512","1,512","5640","0","MPI_Send()"
"1.4","616","616","292","0","ZERO3"
"1.2","227","555","2","263384","ZRAN3"
"1.2","419","532","5640","5640","TAKE3"
"0.8","353","353","1","0","MPI_Init()"
"0.4","180","183","4","8","NORM2U3"
"0.3","128","128","131072","0","VRANLC"
"0.3","113","113","5640","0","MPI_Wait()"
"0.0","16","16","131686","0","RANDLC"
"0.0","15","15","6","0","MPI_Barrier()"
"0.0","11","11","5640","0","MPI_Irecv()"
"0.0","3","3","88","0","MPI_Allreduce()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.597","0.597","7","0","MPI_Bcast()"
"0.0","0.177","0.177","288","0","COMM3_EX"
"0.0","0.123","0.123","632.5","0","BUBBLE"
"0.0","0.119","0.119","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0512","0.0512","0.25","0","PRINT_RESULTS"
"0.0","0.0175","0.0305","6","100","POWER"
"0.0","0.024","0.0248","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0195","0.0195","1","0","MPI_Reduce()"
"0.0","0.0185","0.0185","2","0","TIMER_START"
"0.0","0.0075","0.0075","2","0","SETUP"
"0.0","0.003","0.003","17","0","TIMER_CLEAR"
"0.0","0.002","0.002","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1.25","0","TIMER_READ"
