"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00572","1,486","1","1",".TAU_application"
"100.0","0.419","1,486","1","1204","CG"
"35.6","0.0332","528","1","3.00391","INITIALIZE_MPI"
"35.5","527","527","1","0","MPI_Init()"
"27.8","412","412","1","0","MPI_Finalize()"
"23.1","62","343","91","92274","CONJ_GRAD"
"15.5","230","230","31122","0","MPI_Wait()"
"13.4","5","199","1","28001","MAKEA"
"12.9","90","191","14000","737607","SPRNVC"
"4.5","67","67","491739","0","RANDLC"
"2.9","42","42","31122","0","MPI_Send()"
"2.3","33","33","245869","0","ICNVRT"
"0.6","8","8","31122","0","MPI_Irecv()"
"0.1","2","2","14000","0","VECSET"
"0.1","0.79","0.79","1","0","MPI_Bcast()"
"0.0","0.379","0.379","1","0","SPARSE"
"0.0","0.312","0.312","1","0","MPI_Barrier()"
"0.0","0.111","0.111","1","0","MPI_Reduce()"
"0.0","0.0536","0.0536","1","0","ALLOC_SPACE"
"0.0","0.0326","0.0331","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0297","0.0297","1","0","TIMER_START"
"0.0","0.00173","0.00173","0.00390625","0","CHECK_TIMER_FLAG"
"0.0","0.00153","0.00153","9","0","TIMER_CLEAR"
"0.0","0.000879","0.000879","1","0","TIMER_STOP"
"0.0","0.000551","0.000551","0.00390625","0","PRINT_RESULTS"
"0.0","0.000391","0.000391","1","0","SETUP_SUBMATRIX_INFO"
"0.0","0.000371","0.000371","1","0","MPI_Comm_size()"
"0.0","0.000273","0.000273","1","0","SETUP_PROC_INFO"
"0.0","0.000199","0.000199","1","0","MPI_Comm_rank()"
"0.0","0.000117","0.000117","1","0","TIMER_READ"
