"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00565","2,032","1","1",".TAU_application"
"100.0","0.447","2,032","1","90.0234","MG_MPI"
"34.0","0.472","690","21","861","MG3P"
"25.8","524","524","1","0","MPI_Init()"
"25.1","510","510","1","0","MPI_Finalize()"
"24.3","339","493","191","191","RESID"
"14.4","1","292","550","8695.12","COMM3"
"10.4","128","211","189","189","PSINV"
"8.1","25","164","2874.75","2874.75","GIVE3"
"6.8","139","139","2948.25","0","MPI_Send()"
"5.4","57","109","168","168","RPRJ3"
"5.1","95","102","168","168","INTERP"
"3.8","18","77","2874.75","2874.75","TAKE3"
"3.2","65","65","2948.25","0","MPI_Wait()"
"2.4","46","49","2948.25","2948.25","READY"
"2.4","15","47","2","33490.9","ZRAN3"
"1.1","22","22","242.875","0","ZERO3"
"0.6","8","12","4","8","NORM2U3"
"0.6","12","12","6","0","MPI_Barrier()"
"0.4","0.114","7","168","220.5","COMM3_EX"
"0.3","0.028","6","73.5","73.5","TAKE3_EX"
"0.3","6","6","16384","0","VRANLC"
"0.3","5","5","88","0","MPI_Allreduce()"
"0.1","2","2","2948.25","0","MPI_Irecv()"
"0.1","2","2","16633","0","RANDLC"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.0","0.997","0.997","7","0","MPI_Bcast()"
"0.0","0.0298","0.103","73.5","73.5","GIVE3_EX"
"0.0","0.0858","0.0858","498.875","0","BUBBLE"
"0.0","0.0234","0.0411","6","118.969","POWER"
"0.0","0.0323","0.033","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0293","0.0293","2","0","TIMER_START"
"0.0","0.0164","0.0164","2","0","SETUP"
"0.0","0.0144","0.0144","1","0","MPI_Reduce()"
"0.0","0.00413","0.00413","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.00309","0.00309","17","0","TIMER_CLEAR"
"0.0","0.00162","0.00162","2","0","TIMER_STOP"
"0.0","0.00105","0.00105","0.0078125","0","PRINT_RESULTS"
"0.0","0.000453","0.000453","1","0","MPI_Comm_size()"
"0.0","0.000172","0.000172","1","0","MPI_Comm_rank()"
"0.0","0.000164","0.000164","1.00781","0","TIMER_READ"
