%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0062,3,748,1,1,3748431,.TAU_application
100.0,1,3,748,1,1334.01,3748425,CG
42.6,712,1,596,101,102414,15811,CONJ_GRAD
33.6,33,1,258,1,200001,1258222,MAKEA
32.1,561,1,204,100000,5.11467E+06,12,SPRNVC
13.5,0.0404,504,1,3.00781,504658,INITIALIZE_MPI
13.4,503,503,1,0,503611,MPI_Init()
13.1,489,489,34542,0,14,MPI_Wait()
11.5,429,429,3.40978E+06,0,0,RANDLC
10.3,385,385,1,0,385123,MPI_Finalize()
9.8,368,368,34542,0,11,MPI_Send()
5.7,213,213,1.70489E+06,0,0,ICNVRT
0.7,27,27,34542,0,1,MPI_Irecv()
0.4,14,14,100000,0,0,VECSET
0.2,5,5,1,0,5912,SPARSE
0.0,0.975,0.975,1,0,975,MPI_Bcast()
0.0,0.589,0.589,1,0,589,ALLOC_SPACE
0.0,0.308,0.308,1,0,308,MPI_Barrier()
0.0,0.107,0.107,1,0,107,MPI_Reduce()
0.0,0.027,0.0275,1,2,28,GET_ACTIVE_NPROCS
0.0,0.018,0.018,1,0,18,TIMER_START
0.0,0.00393,0.00393,0.0078125,0,503,CHECK_TIMER_FLAG
0.0,0.00173,0.00173,9,0,0,TIMER_CLEAR
0.0,0.00127,0.00127,0.0078125,0,162,PRINT_RESULTS
0.0,0.000891,0.000891,1,0,1,TIMER_STOP
0.0,0.000477,0.000477,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000211,0.000211,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1,0,0,TIMER_READ
