"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00625","1,810","1","1",".TAU_application"
"100.0","0.505","1,810","1","781.031","CG"
"39.7","402","717","76","59280","CONJ_GRAD"
"26.3","476","476","1","0","MPI_Finalize()"
"18.6","0.0302","337","1","3.03125","INITIALIZE_MPI"
"18.6","336","336","1","0","MPI_Init()"
"15.3","10","277","1","28001","MAKEA"
"14.4","120","260","14000","1.03223E+06","SPRNVC"
"13.7","247","247","19988","0","MPI_Wait()"
"5.1","93","93","688157","0","RANDLC"
"3.4","61","61","19988","0","MPI_Send()"
"2.6","46","46","344078","0","ICNVRT"
"0.4","6","6","19988","0","MPI_Irecv()"
"0.3","4","4","1","0","SPARSE"
"0.1","2","2","14000","0","VECSET"
"0.0","0.72","0.72","1","0","MPI_Bcast()"
"0.0","0.189","0.189","1","0","MPI_Barrier()"
"0.0","0.0561","0.0561","1","0","ALLOC_SPACE"
"0.0","0.0525","0.0525","1","0","MPI_Reduce()"
"0.0","0.0207","0.0213","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0136","0.0136","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00559","0.00559","0.03125","0","PRINT_RESULTS"
"0.0","0.00306","0.00306","1","0","TIMER_START"
"0.0","0.00156","0.00156","9","0","TIMER_CLEAR"
"0.0","0.000812","0.000812","1","0","TIMER_STOP"
"0.0","0.000438","0.000438","1","0","SETUP_SUBMATRIX_INFO"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.000313","0.000313","1","0","SETUP_PROC_INFO"
"0.0","0.000219","0.000219","1","0","MPI_Comm_rank()"
"0.0","0.000219","0.000219","1","0","TIMER_READ"
