"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0085","12,945","1","1",".TAU_application"
"100.0","0.458","12,945","1","59.5","MG_MPI"
"89.8","11,621","11,621","1","0","MPI_Finalize()"
"4.2","0.17","540","5","180","MG3P"
"3.4","387","435","42","42","RESID"
"2.6","332","332","1","0","MPI_Init()"
"1.4","151","180","40","40","PSINV"
"1.0","54","132","2","131999","ZRAN3"
"0.8","0.357","99","119","2142","COMM3"
"0.7","76","92","35","35","RPRJ3"
"0.5","69","69","39","0","ZERO3"
"0.5","64","64","35","35","INTERP"
"0.4","45","45","714","714","READY"
"0.3","42","43","4","8","NORM2U3"
"0.3","22","34","714","714","GIVE3"
"0.3","33","33","65536","0","VRANLC"
"0.1","17","17","714","714","TAKE3"
"0.1","12","12","714","0","MPI_Send()"
"0.1","8","8","65875","0","RANDLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.868","0.868","88","0","MPI_Allreduce()"
"0.0","0.723","0.723","6","0","MPI_Barrier()"
"0.0","0.384","0.384","7","0","MPI_Bcast()"
"0.0","0.383","0.383","714","0","MPI_Irecv()"
"0.0","0.369","0.369","714","0","MPI_Wait()"
"0.0","0.238","0.238","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.134","0.134","0.5","0","PRINT_RESULTS"
"0.0","0.096","0.096","575","0","BUBBLE"
"0.0","0.026","0.026","1","2","GET_ACTIVE_NPROCS"
"0.0","0.014","0.024","6","81","POWER"
"0.0","0.0235","0.0235","2","0","TIMER_START"
"0.0","0.0125","0.0125","35","0","COMM3_EX"
"0.0","0.01","0.01","1","0","MPI_Reduce()"
"0.0","0.006","0.006","2","0","SETUP"
"0.0","0.0015","0.0015","17","0","TIMER_CLEAR"
"0.0","0.0015","0.0015","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1.5","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","1","0","MPI_Comm_size()"
