"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0242","1,124","1","1",".TAU_application"
"100.0","0.282","1,124","1","150.012","MG_MPI"
"47.9","538","538","1","0","MPI_Init()"
"46.5","522","522","1","0","MPI_Finalize()"
"4.4","0.573","49","51","1581","MG3P"
"3.5","2","38","1024","14801.4","COMM3"
"2.4","26","26","5066.62","0","MPI_Wait()"
"1.9","2","21","4862.62","4862.62","TAKE3"
"1.8","3","20","359","359","RESID"
"1.3","1","14","357","357","PSINV"
"0.8","0.711","9","306","306","RPRJ3"
"0.8","0.879","9","306","306","INTERP"
"0.8","0.164","8","306","612","COMM3_EX"
"0.7","0.0865","7","204","204","TAKE3_EX"
"0.7","5","7","5066.62","5066.62","READY"
"0.7","2","7","4862.62","4862.62","GIVE3"
"0.5","5","5","5066.62","0","MPI_Send()"
"0.4","0.409","4","2","1462.27","ZRAN3"
"0.3","3","3","6","0","MPI_Barrier()"
"0.2","2","2","88","0","MPI_Allreduce()"
"0.2","1","1","5066.62","0","MPI_Irecv()"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","0.0582","1","4","8","NORM2U3"
"0.0","0.368","0.368","523.562","0","ZERO3"
"0.0","0.0877","0.278","204","204","GIVE3_EX"
"0.0","0.114","0.114","512","0","VRANLC"
"0.0","0.108","0.108","642.844","0","RANDLC"
"0.0","0.0594","0.0594","310.266","0","BUBBLE"
"0.0","0.0169","0.0332","6","96.8438","POWER"
"0.0","0.0323","0.0328","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0288","0.0288","2","0","TIMER_START"
"0.0","0.0256","0.0256","1","0","ALLOC_SPACE"
"0.0","0.013","0.013","2","0","SETUP"
"0.0","0.0125","0.0125","1","0","MPI_Reduce()"
"0.0","0.00284","0.00284","17","0","TIMER_CLEAR"
"0.0","0.00196","0.00196","0.00390625","0","CHECK_TIMER_FLAG"
"0.0","0.000926","0.000926","2","0","TIMER_STOP"
"0.0","0.00057","0.00057","0.00390625","0","PRINT_RESULTS"
"0.0","0.000328","0.000328","1","0","MPI_Comm_size()"
"0.0","0.000184","0.000184","1","0","MPI_Comm_rank()"
"0.0","0.00018","0.00018","1.00391","0","TIMER_READ"
